DateTime,User,Tweet
2018-05-23 14:30:56+00:00,bqprime,"Primetime #BQLive
- #SterliteProtests continue. Court stays expansion plan
- Show of opposition strength at @hd_kumaraswamy's swearing-in ceremony
- Jio adds 94 lakh new subscribers in March 
- Cabinet nod for IBC changes https://t.co/60nAoskE6W"
2018-05-23 13:36:52+00:00,bqprime,"Reliance Jio adds most subscribers in March even as rivals close in.
https://t.co/HCxoi6VOX5 https://t.co/bQxd2W30mX"
2018-05-23 10:26:53+00:00,livemint,"#ClosingBell: #Sensex sinks 306 points dragged by #HDFCBank, #RIL, Nifty settles at 10,430

https://t.co/FiPHtOtdT5"
2018-05-23 06:53:00+00:00,bsindia,"How to lose $23 bn in a market that expands 61,436%: Ask Indian telcos
https://t.co/4zZbyhYTIU #Airtel #Jio #Vodafone #idea #Telcos https://t.co/lDMNmq1YCL"
2018-05-23 00:00:21+00:00,the_hindu,"Reliance Communications on Tuesday said it had moved appellate tribunal NCLAT challenging the National Company Law Tribunal’s (NCLT) decision on beginning insolvency proceedings against it
https://t.co/qfxmG6w3pk"
2018-05-22 10:30:40+00:00,CNNnews18,"Tambo Mobile, Jio Partner to Offer Rs 2200 Cashback to Buyers

https://t.co/1ZEZSulQAa"
2018-05-22 08:26:32+00:00,EconomicTimes,#MukeshAmbani finds perfect base camp to launch #Jio's global conquest https://t.co/oHAD5S5SuL https://t.co/2nPWfIok5Z
2018-05-22 05:20:33+00:00,livemint,"Reliance #Jio plans overseas expansion, eyes Estonia unit

https://t.co/Jf5xCk5lBI"
2018-05-21 02:13:06+00:00,indiatvnews,#NewsAlert | #China to encourage equity financing to ease debt reliance (Reuters)
2018-05-20 20:41:57+00:00,bqprime,"RIL has received environment clearance for the expansion of its petrochemical complex in Raigad.
https://t.co/1d8XbqHqqB https://t.co/gMaANL6efV"
2018-05-20 19:00:01+00:00,EconomicTimes,"RIL gets green nod for Rs 2,338 cr expansion project in Maharashtra 
https://t.co/54v8shI7Th"
2018-05-20 18:53:09+00:00,IndianExpress,"#ExpressBiz | Apple Watch: Airtel threatens to drag Reliance Jio to court 

https://t.co/agxvcGPFKu"
2018-05-20 08:30:00+00:00,bqprime,"RIL gets green nod for Rs 2,338 crore expansion project in Maharashtra.
https://t.co/PgbqT2eV8o https://t.co/2fFeQlb7Gm"
2018-05-20 05:26:38+00:00,DeccanHerald,"The combined market valuation of five of the 10 most valued Indian companies dropped by Rs 57,333.55 crore last week, with Reliance Industries Ltd (RIL) taking the steepest hit. https://t.co/1YBPBJ07dn"
2018-05-18 09:14:04+00:00,bqprime,"Reliance Communications says talks with Ericsson at an advanced stage.
https://t.co/lBBKK9AaEy https://t.co/KRNEmLXJP4"
2018-05-17 11:01:09+00:00,livemint,Airtel urges HC to dismiss Reliance Jio plea against its IPL advertisements   https://t.co/PP4DVJMpG1
2018-05-17 09:41:20+00:00,bqprime,"#BQStocks | Reliance Communications rises over 50% along with other ADAG stocks.
https://t.co/9s9tO58xoe https://t.co/FK2RdHt26W"
2018-05-17 09:40:00+00:00,bsindia,"Reliance Power sells Tilaiya UMPP to Jharkhand for Rs 1.12 billion 
https://t.co/d7GTYj2wFz 
@shreya_jai https://t.co/jhw0tm7qW7"
2018-05-17 06:29:43+00:00,livemint,Airtel steps on the gas before Reliance Jio broadband launch https://t.co/WzmmdPJVOq
2018-05-17 06:22:10+00:00,livemint,"#Airtel steps on the gas before Reliance #Jio broadband launch

https://t.co/WzmmdPJVOq"
2018-05-17 01:05:50+00:00,IndianExpress,"#ExpressFrontPage In ICC List Of Its Weakness: The Over-Reliance On Indian Money 
https://t.co/LG3ElOPvSg"
2018-05-16 13:40:00+00:00,bsindia,"RIL's long-term foreign-currency rating at BBB-, with stable outlook: Fitch
https://t.co/ak0lnfSy1Y https://t.co/rW9GDYYX3Z"
2018-05-16 10:38:31+00:00,livemint,"Fitch affirms RIL ratings with stable outlook

https://t.co/39S727II3M"
2018-05-16 05:25:42+00:00,bqprime,"#BQStocks | 17.3 lakh shares change hands in Reliance Communications in block deal; stocks declines.
https://t.co/e1a0dQOTU0 https://t.co/Xji6Xrv0I3"
2018-05-16 04:15:00+00:00,bqprime,"Ericsson wins plea to push Ambani's Reliance Communications into insolvency.
https://t.co/6DmuvUf0dG https://t.co/PUNw1jYX6A"
2018-05-16 03:05:52+00:00,IndianExpress,"@MathewLiz @manojcg4u @kaunain_s @ravishkt @LalmaniVerma838 @damrita @JohnsonTA3 @PMuralidharRao @MamataOfficial @Krishn_ @narendramodi @sowmiyashok @axidentaljourno @Tweetsandeep #ExpressOpinion | Suhas Palshikar writes: For BJP, reliance on PM could become a limitation. For Congress, electoral discourse must go beyond identities #KarnatakaElections 

https://t.co/ExX3akB9pt"
2018-05-15 17:00:02+00:00,bqprime,"NCLT’s order will jeopardise the RCom’s proposed $3.7 billion asset sale to Reliance Jio.
https://t.co/B9JlNT8cVR https://t.co/f7DWac4erF"
2018-05-15 16:28:27+00:00,LiveLawIndia,"There are quite a number of judgments that place reliance on the constitution bench judgment in Shri Gurbaksh Singh Sibbia and others v. State of Punjab, to hold that anticipatory bail should not be for a limited period."
2018-05-15 09:08:32+00:00,bqprime,"#BQMarketsNow | Nifty Smallcap Index trades more than 1% lower. Reliance Communications and Allahabad Bank top the losers list.
 https://t.co/R6qBDfVG2k https://t.co/SGbM0LzNhX"
2018-05-14 14:01:38+00:00,livemint,Reliance Jio’s 2021 vision is looking increasingly blurry https://t.co/239xbK8xnj
2018-05-14 13:55:40+00:00,livemint,Reliance Jio’s 2021 vision is looking increasingly blurry https://t.co/21GH6WxyaK
2018-05-14 08:36:42+00:00,livemint,Reliance Jio moves SC in appeal against order on Airtel’s tweak of ‘T20 Live and Free’ ad   https://t.co/0eLldrafxb
2018-05-14 07:56:51+00:00,bsindia,"Vijaya Bank tags Reliance Naval as NPA from March quarter 
https://t.co/GrkeybOBXz https://t.co/xlsfoBfwcj"
2018-05-14 05:32:27+00:00,bqprime,"#StartupStreet | Verizon just went the Jio route, reports @MahimaKapoor12 &amp; @azmanusmani.
https://t.co/yn8QIYSwTF https://t.co/5JJTaAmxQc"
2018-05-14 04:30:00+00:00,EconomicTimes,"Latest Jio charge may land Airtel in Rs 1,100 cr soup https://t.co/QM2cBHft8r"
2018-05-14 03:45:00+00:00,bqprime,"Vijaya Bank tags Reliance Naval as NPA from March quarter.
https://t.co/eAPurBQuDv https://t.co/hM3pM3VnRA"
2018-05-14 02:00:00+00:00,bqprime,"Reliance Jio files complaint against Airtel over Apple Watch service; Airtel refutes charge.
https://t.co/SZSLJoQkCv https://t.co/zdUcI5axOl"
2018-05-14 01:56:52+00:00,IndianExpress,"Apple Watch: Reliance Jio claims Bharti Airtel violating licence rules; firm denies

https://t.co/hmb6dwIxKZ"
2018-05-14 01:00:52+00:00,IndianExpress,"Seminar on ‘challenges of self reliance in defence requirements’ organised

https://t.co/jnIxEeQ5oA"
2018-05-13 16:15:00+00:00,bqprime,"Vijaya Bank has classified  Reliance Naval as non-performing asset from the March quarter.
https://t.co/uYdq9tt9O0 https://t.co/jrjqLMeOKe"
2018-05-13 13:19:25+00:00,bqprime,"Vijaya Bank tags Reliance Naval as NPA from March quarter.
https://t.co/uYdq9tKKFy https://t.co/Nuxum3OwiB"
2018-05-13 09:08:49+00:00,bsindia,"Reliance Jio files complaint against Airtel over Apple Watch eSim service 
https://t.co/h6HOLtsxIm https://t.co/YU3YT7kkXc"
2018-05-13 08:19:52+00:00,bqprime,"Reliance Jio files complaint against Airtel over Apple Watch service.
https://t.co/i3fVQsoxG0 https://t.co/mtojYlvXjP"
2018-05-13 08:04:47+00:00,DeccanHerald,Jio files a complaint against Airtel over selling Apple Watch Series 3 in violation of Unified License. https://t.co/1IVXBWzFIB
2018-05-13 02:34:52+00:00,bsindia,"Reliance Jio's new Rs 199 a month plan to hit other players' ARPU 
https://t.co/lhv2VphSrC https://t.co/TLKK2AK6We"
2018-05-12 17:30:00+00:00,bqprime,"Billionaire Mukesh Ambani's Reliance Jio is going in for the kill.
https://t.co/5KKSg2oSyo https://t.co/HQfe8Niqza"
2018-05-12 13:30:00+00:00,EconomicTimes,"The group’s flagship Reliance Communication has offered a 51% stake to its lenders. 
https://t.co/BwJxqWRnzW"
2018-05-12 11:10:00+00:00,bsindia,"Apple Watch Series 3 LTE: Know price, features, and Airtel, Jio offers 
https://t.co/mltdOqouIF https://t.co/O4103mCIl1"
2018-05-12 11:05:00+00:00,bsindia,"How Reliance Jio's new 199 plan could spark tariff war: Experts speak 
https://t.co/kJmo1qdTKK https://t.co/N6U9mnFb5v"
2018-05-12 08:22:31+00:00,IndianExpress,Reliance Jio’s Rs 199 post plan likely to trigger tariff war: Experts https://t.co/z9tOdWnRdM
2018-05-12 07:45:00+00:00,bqprime,"Reliance Jio’s new Rs 199 plan to erode rivals’ revenue.
https://t.co/pcMzNpouX5 https://t.co/AgfER8jRMD"
2018-05-12 03:24:22+00:00,bsindia,"Mukesh Ambani's Reliance Jio tariff pulls down shares of telecom companies 
https://t.co/ruTsOz9ObI 
@samiemodak https://t.co/Lu6NOTdIzP"
2018-05-12 00:30:00+00:00,bqprime,"Mukesh Ambani's Jio is now going for bigger rivals' high-paying postpaid users.
https://t.co/u6NLwA2dl0"
2018-05-11 17:52:27+00:00,bqprime,"Jio slashes tariff on postpaid connections. 
@TamannaInamdar.
https://t.co/jHP8wEWvqM https://t.co/u9RrW0EeWu"
2018-05-11 16:30:00+00:00,EconomicTimes,"Jio's postpaid offer to hit incumbent players' ARPU: Jefferies 
https://t.co/gqS8SQ0Dye"
2018-05-11 16:00:00+00:00,bsindia,"Reliance Jio's Rs 199 postpaid offer to hit Airtel, Idea's ARPU: Jefferies
https://t.co/k08ddbe0ix https://t.co/JMBxnBRMSq"
2018-05-11 14:53:46+00:00,bsindia,"Postpaid punches: How Jio's Rs 199 p/m plan takes on #Airtel, #Vodafone, Idea

https://t.co/m9xmCtEh4M https://t.co/rp9OVjlJ78"
2018-05-11 14:30:09+00:00,bqprime,"Primetime #BQLive 
- Munjal-Burman win Fortis bid. Is it a win for shareholders?
- Jio eyes post paid users with Rs. 199 offer. Another price war coming?
- Supreme Court collegium will reiterate Justice Joseph’s and other names too https://t.co/g12X2OkCJI"
2018-05-11 12:55:14+00:00,bsindia,"Reliance Jio's Rs 199 postpaid offer to hit Airtel, Idea's ARPU: Jefferies
https://t.co/k08ddaWpqZ https://t.co/wx5UGuzY2P"
2018-05-11 12:51:26+00:00,EconomicTimes,Jio's postpaid offer to hit incumbent players' ARPU: Jefferies | https://t.co/jg7ZXMch5I https://t.co/xc1GUIdxNO
2018-05-11 10:00:00+00:00,bqprime,"Billionaire Mukesh Ambani's Reliance Jio is going in for the kill.
https://t.co/5KKSg2oSyo https://t.co/RzWAVwlXwQ"
2018-05-11 09:11:26+00:00,bsindia,"Apple Watch 3 LTE goes on sale: Airtel offer, Jio's new service and more
https://t.co/LV3lyAocXf https://t.co/C4NLLXH00W"
2018-05-11 09:00:01+00:00,bqprime,"Reliance Jio is making a play for India's postpaid subscribers with a new plan that's significantly lower than its rivals.
https://t.co/EWLLPp9RpI https://t.co/cRhbRUl8cm"
2018-05-11 07:30:45+00:00,bqprime,"Power Lunch #BQLive
- Not all Fortis board members were in favour of the Munjal-Burman bid
- Airtel &amp; Idea fall after Jio launches a new postpaid plan https://t.co/RubNMySeR9"
2018-05-11 06:56:15+00:00,livemint,"Bharti Airtel, Idea shares fall after Reliance Jio unveils new post-paid plan https://t.co/39IHLAYSwm"
2018-05-11 05:40:38+00:00,bqprime,"Reliance Jio launches new postpaid plan 50% discount to rivals.
https://t.co/AZJVIvCVfn https://t.co/6ZAph2wCL2"
2018-05-11 05:01:13+00:00,bqprime,"Reliance Jio Rs 199 plan to erode rival’s revenue, say brokerages. 
https://t.co/nY3Bfd6Gln https://t.co/2lzJsuwEVu"
2018-05-11 03:50:12+00:00,bqprime,"#BQStocks | Shares of Idea under pressure after Reliance Jio announces new postpaid plan starting Rs 199 per month.
https://t.co/8vbD3VNn2z https://t.co/cBDaNwgWMq"
2018-05-10 17:40:00+00:00,CNNnews18,"[OPINION] The Kashmir movement, with its almost total reliance on violence, is fast losing credibility and is no longer seen as being capable of winning
https://t.co/rQOwmzsPDA"
2018-05-10 12:19:48+00:00,CNNnews18,"[OPINION] The Kashmir movement, with its almost total reliance on violence, is fast losing credibility and is no longer seen as being capable of winning
https://t.co/grDliTv0C0"
2018-05-10 09:39:54+00:00,bqprime,"#BQMarketsNow | Nifty Smallcap Index down 1.7% led by Jindal Saw and Reliance Communications.
https://t.co/zAzXtYMPl2 https://t.co/BXhxc0v6qC"
2018-05-10 04:18:00+00:00,livemint,"Market Live: #Sensex rises 160 points, #Nifty50 above 10,780, ICICI Bank, RIL top gainers https://t.co/jWtwFsV5xk"
2018-05-09 10:55:00+00:00,CNNnews18,".@lionsdenkxip coach @bradhodge007 has made no bones about his team's over reliance on openers
https://t.co/1p3SUEpAlG"
2018-05-09 10:14:15+00:00,bqprime,"#BQMarketWrap | Sensex, Nifty end at over 3-month high led by HDFC Bank, RIL.
https://t.co/fdPXOH5Dzq https://t.co/snaE46Fqn5"
2018-05-09 10:10:00+00:00,LiveLawIndia,"[Per Sikri And Chandrachud.JJs]
As a matter of principle, there is no reason why reliance upon the report
of a Parliamentary Standing Committee cannot be placed in proceedings
under Article 32 or Article 136 of the Constitution;"
2018-05-09 07:31:18+00:00,LiveLawIndia,"Breaking: Courts Can Place Reliance On Parliamentary Standing Committee Reports 
Read more at: https://t.co/MzmzAc0UhD https://t.co/7H8fhKCYJG"
2018-05-09 07:18:08+00:00,LiveLawIndia,Breaking: Courts Can Place Reliance On Parliamentary Standing Committee Reports | Live Law https://t.co/eglXFVJy5v via @livelawindia
2018-05-09 07:02:42+00:00,LiveLawIndia,"Breaking: Courts Can Place Reliance On Parliamentary Standing Committee Reports: SC Constitution Bench

Read more at: https://t.co/70kwewCsbv"
2018-05-09 07:02:24+00:00,LiveLawIndia,"Breaking: Courts Can Place Reliance On Parliamentary Standing Committee Reports: SC Constitution Bench

Read more at: https://t.co/70kwewCsbv"
2018-05-08 02:59:06+00:00,livemint,"IPL ad scorecard: Vivo, Jio, Coke lead the charge https://t.co/HV2GbsCipJ"
2018-05-07 23:46:36+00:00,IndianExpress,"Congress MLA to lead vendors’ stir against Reliance firm over dues in Gandhinagar
https://t.co/MEpxJsFJi2"
2018-05-07 13:24:49+00:00,bqprime,"Reliance Infrastructure-led group bags Rs 7,000-crore Versova-Bandra sea link project.
https://t.co/MP5Axlawzd https://t.co/JHdQCjIUdJ"
2018-05-07 12:55:00+00:00,bsindia,"Reliance to invest Rs 600 bn in Jio this year, may borrow Rs 1 trn more
https://t.co/5vxvdNuZs2 https://t.co/GInZjIe8f3"
2018-05-07 11:10:00+00:00,bsindia,"Reliance to invest Rs 600 bn in Jio this year, may borrow Rs 1 trn more
https://t.co/5vxvdNuZs2 https://t.co/5RJv8Vdo7u"
2018-05-07 05:40:00+00:00,bsindia,"Despite Mukesh Ambani's Reliance Jio hit, incumbents cling to market share
https://t.co/5qdhlcbmPx https://t.co/VOGYQFDmIw"
2018-05-05 03:15:06+00:00,the_hindu,"Mukesh Ambani’s Reliance Jio has started offering ultra high-speed broadband connections with 1.1 terabytes of free data. #Jio #broadband
https://t.co/fqLni4Xplb"
2018-05-04 20:13:51+00:00,IndianExpress,"Revenue of govt, telcos sans Jio register decline in 2017

https://t.co/MoZoudIi42"
2018-05-04 14:09:38+00:00,indiatvnews,"It is gladdening to note that substantial number of beneficiaries of the Central Government’s social sector schemes are women. #MudraYojana is furthering a spirit of self-reliance among women, tweets PM #Modi"
2018-05-04 10:55:00+00:00,bsindia,"Growth at reasonable price: Morgan Stanley bets on Bajaj Auto, ITC, RIL
https://t.co/zyhZuSNfHD https://t.co/PI57Sxuyu7"
2018-05-04 07:40:00+00:00,bsindia,"Growth at reasonable price: Morgan Stanley bets on Bajaj Auto, ITC, RIL 
https://t.co/zyhZuSNfHD 
@IamPuneetW https://t.co/F6PaqduzXv"
2018-05-04 03:48:00+00:00,bsindia,"Reliance Jio launches AI-based video call bot for customers' queries 
https://t.co/fjxhMravNT https://t.co/y3rwJVLGvq"
2018-05-03 13:33:34+00:00,CNNnews18,Reliance Jio Infocomm Ltd. has announced the launch of the world’s first Artificial Intelligence (AI) based brand engagement platform – JioInteract. https://t.co/wmv0aQhwYh
2018-05-02 11:50:00+00:00,bsindia,"Reliance Jio factor in telecom: Challenging incumbents, changing goalposts
https://t.co/E1S5IRPSzD https://t.co/5Ul9kYcMJt"
2018-05-02 10:43:50+00:00,LiveLawIndia,Delhi High Court reserves order reserved the order on the plea of Reliance Jio Infocomm Ltd against Bharti Airtel Ltd's advertisement in which the latter claimed its users can watch the Indian Premier League cricket matches 'live and free'-ANI
2018-05-02 07:11:08+00:00,IndiaToday,"With the new plan Airtel targets to take on Jio
(Via - @IndiaTodayTech)
https://t.co/smmictrycr"
2018-05-02 04:46:36+00:00,the_hindu,"‘When Jio was attacked, it was their database that leaked, not the Aadhaar database,’ says Gulshan Rai, Chief Information Security Officer in the PMO. https://t.co/tKIGvXsZNQ"
2018-05-02 02:06:41+00:00,bsindia,"Reliance Jio factor in telecom: Challenging incumbents, changing goalposts 
https://t.co/E1S5IRyhb3
@surajeetatbs https://t.co/dj0ffEJZAE"
2018-05-01 13:10:00+00:00,bsindia,"RIL's high cash outflow on capital spending a rating constraint: Moody's
https://t.co/OhWTKY7BHC https://t.co/mlnS2TpA0u"
2018-05-01 12:20:45+00:00,bqprime,"Falling tariffs hurt Reliance Jio as well.
https://t.co/HqykmGG8Qo https://t.co/J3KYta87YB"
2018-05-01 08:49:00+00:00,IndiaToday,"Here is what Vodafone, Airtel and Jio have launched as their new plans. via @IndiaTodayTech
https://t.co/rBhvnpgKV1"
2018-05-01 03:15:00+00:00,bsindia,"RIL's high cash outflow on capital spending a rating constraint: Moody's 
https://t.co/OhWTKYpcza 
@AmrithaPillay https://t.co/cKsvymZoAo"
2018-05-01 02:30:00+00:00,bqprime,"Why Dalal Street remains upbeat on Reliance Industries despite muted Q4. @soumeet_sarkar reports. 
https://t.co/33piqpYGZe https://t.co/lTIsph5wjb"
2018-04-30 17:00:01+00:00,bqprime,"Reliance Jio continues to spend the most to expand its network, reports @soumeet_sarkar.
https://t.co/3wO9olfOjY https://t.co/ALEkj4l3ep"
2018-04-30 12:00:01+00:00,bqprime,"Reliance Jio continued to add the most number of subscribers to its network. @soumeet_sarkar. reports.
https://t.co/3wO9olxpIy https://t.co/Pvmxj7Gb9d"
2018-04-30 11:15:00+00:00,bqprime,"Den Networks says that tariff pressures introduced by Jio are not a concern for growth. 
https://t.co/eWOwX43jj2"
